Packet;Channel 1;Channel 2;Channel 3;Channel 4;Channel 5;Channel 6
799671;-61394342,4;-58351116,8;-9219912,533333333;847645,8666666667;22878976;82214058,66666667
799672;326369024;317987076,26666665;-9236040,533333333;851234,1333333333;22872896;23703296
799673;-448342229,3333333;-442007402,6666667;-9229149,866666667;829201,0666666667;22861440;81055223,46666667
799674;280769557,3333333;277287360;-9223577,6;821312;22866470,4;25270890,666666668
799675;4346944;272768;-9232298,666666666;828983,4666666667;22867063,466666665;79150178,13333334
799676;-326367249,06666666;-319769864,53333336;-9214297,6;839129,6;22869218,133333333;27496362,666666668
799677;426765721,6;418589196,8;-9237329,066666666;818922,6666666666;22869021,866666667;76582754,13333334
799678;-328066675,2;-325613516,8;-9241706,666666666;816759,4666666667;22879872;30337979,733333334
799679;6886058,666666667;8789602,133333333;-9235694,933333334;814378,6666666666;22876475,733333334;73481361,06666666
799680;278812812,8;270887616;-9254148,266666668;790549,3333333334;22860330,666666668;33733538,13333333
799681;-448150609,06666666;-441361971,2;-9229277,866666667;808362,6666666666;22858598,4;69861883,73333333
799682;327951342,93333334;323346824,53333336;-9216209,066666666;826568,5333333333;22896392,533333335;37549644,8
799683;-63898649,6;-66801988,266666666;-9250513,066666666;827093,3333333334;22850764,8;65795549,86666667
799684;-275169740,8;-269115946,6666667;-9236228,266666668;837179,7333333333;22878732,8;41777894,4
799685;421300194,1333333;412735001,6;-9233830,4;847808;22880482,133333333;61446946,13333333
799686;-371345083,73333335;-367795584;-9253371,733333332;833621,3333333334;22866167,466666665;46263479,46666667
799687;74701060,26666667;75399675,73333333;-9221546,666666666;834777,6;22859874,133333333;56856635,733333334
799688;224217591,46666667;216922222,93333334;-9236381,866666667;826436,2666666667;22854237,866666667;50890641,06666667
799689;-437366638,93333334;-430294378,6666667;-9236791,466666667;836462,9333333333;22859942,4;52206681,6
799690;366877909,3333333;361227315,2;-9236108,8;840298,6666666666;22879432,533333335;55563502,93333333
799691;-130899468,8;-132565192,53333333;-9236676,266666668;850572,8;22850372,266666666;47558126,93333333
799692;-217634905,6;-212302532,26666668;-9226679,466666667;838058,6666666666;22850679,466666665;60180420,266666666
799693;405238242,1333333;396510984,53333336;-9245209,6;827323,7333333333;22841173,333333332;43013495,46666667
799694;-405811400,53333336;-401266530,1333333;-9250824,533333333;836147,2;22847603,2;64632947,2
799695;140499323,73333332;139972765,86666667;-9197346,133333333;862929,0666666667;22886540,8;38705322,666666664
799696;163906598,4;157413687,46666667;-9255057,066666666;829892,2666666667;22866692,266666666;68757964,8
799697;-416177152;-408995413,3333333;-9234427,733333332;829909,3333333334;22850517,333333332;34768000
799698;396646869,3333333;390113442,1333333;-9231573,333333334;838246,4;22871057,066666666;72494984,53333333
799699;-194896260,26666668;-195335133,86666667;-9224840,533333333;867281,0666666667;22885444,266666666;31234658,133333333
799700;-155025975,46666667;-150548851,2;-9223816,533333333;837115,7333333333;22860386,133333333;75780654,93333334
799701;379081250,1333333;370375675,73333335;-9236970,666666666;832896;22849557,333333332;28242769,066666666
799702;-430714329,6;-425322116,26666665;-9236731,733333332;854067,2;22856366,933333334;78511825,06666666
799703;202508002,13333333;200752704;-9211648;853064,5333333333;22848755,2;25818286,933333334
799704;99357580,8;93803682,13333334;-9254374,4;841348,2666666667;22838054,4;80558771,2
799705;-385167543,46666664;-378085678,93333334;-9214788,266666668;840243,2;22868757,333333332;24084812,8
799706;416509495,46666664;409176469,3333333;-9234039,466666667;837056;22878779,733333334;81969032,53333333
799707;-254536951,46666667;-253719351,46666667;-9236160;854425,6;22887726,933333334;23045184
799708;-88993723,73333333;-85505284,26666667;-9217574,4;852761,6;22864290,133333333;82682807,46666667
799709;343395383,46666664;334889216;-9267485,866666667;832994,1333333333;22835242,666666668;22689326,933333334
799710;-445396731,73333335;-439293107,2;-9236620,8;842628,2666666667;22861269,333333332;82665715,2
799711;259365981,86666667;256379281,06666666;-9234807,466666667;855517,8666666667;22890730,666666668;23091451,733333334
799712;32121143,466666665;27621282,133333333;-9255347,2;846971,7333333333;22869376;81879082,66666667
799713;-345097911,46666664;-338318698,6666667;-9239564,8;859451,7333333333;22869414,4;24229606,4
799714;425973461,3333333;418003072;-9242240;852629,3333333334;22860475,733333334;80414284,8
799715;-308188283,73333335;-306201437,8666667;-9256814,933333334;839441,0666666667;22867392;26037781,333333332
799716;-20980599,466666665;-18590267,733333334;-9256567,466666667;843528,5333333333;22849570,133333333;78266146,13333334
799717;299104900,26666665;290988002,1333333;-9265540,266666668;845713,0666666667;22872648,533333335;28474325,333333332
799718;-449562773,3333333;-442913642,6666667;-9243609,6;845892,2666666667;22873122,133333333;75512085,33333333
799719;309602743,46666664;305480593,06666666;-9242820,266666668;846562,1333333333;22886404,266666666;31517380,266666666
799720;-36163622,4;-39519257,6;-9275212,8;830323,2;22850705,066666666;72196330,66666667
799721;-296903995,73333335;-290588804,26666665;-9223172,266666668;865109,3333333334;22897361,066666666;35101469,86666667
799722;424761736,53333336;416362969,6;-9248392,533333333;831223,4666666667;22864844,8;68382749,86666666
799723;-354749145,6;-351599176,53333336;-9263479,466666667;811878,4;22848128;39096985,6
799724;47190711,46666667;48421171,2;-9234892,8;815816,5333333333;22850939,733333334;64232554,666666664
799725;247273540,26666668;239709333,33333334;-9240704;830681,6;22869632;43416520,53333333
799726;-442993608,53333336;-435969454,93333334;-9254502,4;787665,0666666667;22830459,733333334;59764663,46666667
799727;352090069,3333333;346887381,3333333;-9230173,866666667;819980,8;22880934,4;47911543,46666667
799728;-103812855,46666667;-105985536;-9237094,4;828424,5333333333;22884945,066666666;55148812,8
799729;-241783394,13333333;-236111948,8;-9259447,466666667;794939,7333333333;22856674,133333333;52600055,46666667
799730;413027084,8;404360605,8666667;-9240652,8;808017,0666666667;22869213,866666667;50456362,666666664
799731;-392878169,6;-388710493,8666667;-9238583,466666667;861141,3333333334;22895680;57294899,2
799732;114044603,73333333;114035801,6;-9213085,866666667;861102,9333333333;22873634,133333333;45836642,13333333
799733;189117248;182303697,06666666;-9242922,666666666;838579,2;22865873,066666666;61834372,266666666
799734;-426006182,4;-418829120;-9216686,933333334;851788,8;22862126,933333334;41378555,733333334
799735;385736085,3333333;379547046,4;-9223748,266666668;849156,2666666667;22878109,866666667;66162530,13333333
799736;-169285602,13333333;-170208597,33333334;-9242402,133333333;846378,6666666666;22875225,6;37185070,93333333
799737;-181077166,93333334;-176203665,06666666;-9219673,6;830536,5333333333;22905032,533333335;70162688
799738;390898107,73333335;382169049,6;-9244177,066666666;824294,4;22871214,933333334;33365504
799739;-421765478,4;-416696964,26666665;-9235886,933333334;847483,7333333333;22874090,666666668;73778909,86666666
799740;177793723,73333332;176543611,73333332;-9219276,8;860424,5333333333;22886062,933333334;30029602,133333333
799741;126116480;120163255,46666667;-9232524,8;865006,9333333333;22899059,2;76842321,06666666
799742;-398932509,8666667;-391790365,8666667;-9231833,6;843246,9333333333;22859575,466666665;27246434,133333333
799743;409617531,73333335;402580868,26666665;-9224422,4;844898,1333333333;22875566,933333334;79281864,53333333
799744;-230884855,46666667;-230580761,6;-9254139,733333332;829235,2;22856900,266666666;25079573,333333332
799745;-116243123,2;-112345617,06666666;-9227814,4;841032,5333333333;22870105,6;81154683,73333333
799746;359018257,06666666;350396394,6666667;-9241629,866666667;845410,1333333333;22884334,933333334;23590818,133333333
799747;-440682094,93333334;-434828373,3333333;-9230967,466666667;851328;22871402,666666668;82313945,6
799748;236900582,4;234431906,13333333;-9226683,733333332;847790,9333333333;22866965,333333332;22800379,733333334
799749;59713305,6;54785604,266666666;-9256375,466666667;855449,6;22880934,4;82743206,4
799750;-362437491,2;-355502545,06666666;-9228416;850432;22884147,2;22778769,066666666
799751;423381666,1333333;415691690,6666667;-9233732,266666668;847970,1333333333;22864755,2;82441565,86666666
799752;-287132966,4;-285572876,8;-9240725,333333334;858589,8666666667;22879338,666666668;23428164,266666666
799753;-48869401,6;-45994926,93333333;-9205798,4;870766,9333333333;22897267,2;81411652,26666667
799754;318109896,53333336;309829085,8666667;-9285824;815650,1333333333;22848622,933333334;24799645,866666667
799755;-449151701,3333333;-442681544,53333336;-9236027,733333332;864115,2;22865506,133333333;79703684,26666667
799756;290035818,6666667;286380697,6;-9238766,933333334;847761,0666666667;22850534,4;26852326,4
799757;-8328874,666666667;-12149499,733333332;-9221516,8;861491,2;22869747,2;77338039,46666667
799758;-317444765,8666667;-310912337,06666666;-9245038,933333334;820578,1333333333;22829252,266666666;29548992
799759;426531925,3333333;418303249,06666666;-9239560,533333333;845832,5333333333;22836317,866666667;74339374,93333334
799760;-336741815,46666664;-334065621,3333333;-9227891,2;851191,4666666667;22864913,066666666;32808081,066666666
799761;19492876,8;21206711,466666665;-9213947,733333332;850048;22840396,8;70828654,93333334
799762;269209894,4;261416204,8;-9268138,666666666;825531,7333333333;22806856,533333335;36524168,53333333
799763;-446995349,3333333;-440093687,46666664;-9220842,666666666;849403,7333333333;22836979,2;66913403,733333334
799764;335765998,93333334;331024678,4;-9208883,2;874487,4666666667;22855018,666666668;40640119,46666667
799765;-76472448;-79110886,4;-9238263,466666667;848678,4;22866116,266666666;62614203,733333334
799766;-265012002,13333333;-259044258,13333333;-9233792;841681,0666666667;22868049,066666666;45090670,93333333
799767;419064012,8;410484364,8;-9227362,133333333;845764,2666666667;22890880;58074918,4
799768;-378448938,6666667;-374686472,53333336;-9251451,733333332;832187,7333333333;22875643,733333334;49661627,733333334
799769;87039889,06666666;87553612,8;-9256230,4;796812,8;22843630,933333334;53368755,2
799770;213453713,06666666;206335726,93333334;-9253000,533333333;828885,3333333334;22853491,2;54322218,666666664
799771;-434221252,26666665;-427082594,1333333;-9222702,933333334;836403,2;22835276,8;48729646,93333333
799772;373100377,6;367321979,73333335;-9202722,133333333;868160;22873109,333333332;58949875,2
799773;-142977254,4;-144417881,6;-9240968,533333333;852701,8666666667;22857420,8;44153527,46666667
799774;-206389218,13333333;-201187029,33333334;-9209501,866666667;864354,1333333333;22881646,933333334;63468932,266666666
799775;401131933,8666667;392404595,2;-9233706,666666666;856132,2666666667;22857911,466666665;39792977,06666667
799776;-411177237,3333333;-406461239,46666664;-9243899,733333332;834107,7333333333;22864640;67715818,66666667
799777;152275588,26666668;151531716,26666668;-9206690,133333333;869478,4;22907332,266666666;35732245,333333336
799778;152300471,46666667;145993130,66666666;-9265638,4;827195,7333333333;22866709,333333332;71571989,33333333
799779;-411167125,3333333;-403969514,6666667;-9197781,333333334;866743,4666666667;22895142,4;32100556,8
799780;401084620,8;394392119,46666664;-9221806,933333334;851767,4666666667;22886216,533333335;74970474,66666667
799781;-206282286,93333334;-206503910,4;-9227306,666666666;853128,5333333333;22885580,8;28957418,666666668
799782;-143069337,6;-138765149,86666667;-9207381,333333334;853849,6;22882581,333333332;77815466,66666667
799783;373171780,26666665;364473497,6;-9246067,2;839944,5333333333;22862493,866666667;26364189,866666667
799784;-434209988,26666665;-428677853,8666667;-9220548,266666668;861700,2666666667;22873344;80085738,66666667
799785;213458184,53333333;211469772,8;-9236761,6;852885,3333333334;22853222,4;24449066,666666668
799786;87102114,13333334;81746107,73333333;-9245491,2;843720,5333333333;22848337,066666666;81674073,6
799787;-378407522,1333333;-371370542,93333334;-9221004,8;853781,3333333334;22856806,4;23220036,266666666
799788;419060108,8;411605427,2;-9231825,066666666;831445,3333333334;22834222,933333334;82532403,2
799789;-264920661,33333334;-263885286,4;-9240806,4;830067,2;22848674,133333333;22710668,8
799790;-76500889,6;-73192187,73333333;-9217651,2;852147,2;22863022,933333334;82709649,06666666
799791;335851255,46666664;327404194,1333333;-9241698,133333333;844923,7333333333;22879854,933333334;22900441,6
799792;-446997964,8;-440764023,46666664;-9277090,133333333;811383,4666666667;22842606,933333334;82136345,6
799793;269194380,8;266004049,06666666;-9234470,4;852979,2;22874602,666666668;23820428,8
799794;19532663,466666665;15235899,733333332;-9234794,666666666;851648;22884770,133333333;80849130,66666667
799795;-336748407,46666664;-330021230,93333334;-9233881,6;834470,4;22862809,6;25479159,466666665
799796;426540906,6666667;418499660,8;-9229218,133333333;853747,2;22861896,533333335;78868369,06666666
799797;-317393015,46666664;-315154875,73333335;-9250781,866666667;830446,9333333333;22842990,933333334;27784281,6
799798;-8373452,8;-6171980,8;-9209595,733333332;859865,6;22868723,2;76254250,66666667
799799;290022515,2;282029277,8666667;-9266218,666666666;819370,6666666666;22831654,4;30667178,666666668
799800;-449178867,2;-442411507,2;-9225932,8;869798,4;22859758,933333334;73112652,8
799801;318029521,06666666;313735539,2;-9212198,4;857561,6;22869670,4;34093350,4
799802;-48850376,53333333;-51967223,46666667;-9260147,2;821862,4;22856332,8;69407022,93333334
799803;-287228915,2;-281013806,93333334;-9228654,933333334;840819,2;22881408;37981175,46666667
799804;423374263,46666664;414910144;-9236232,533333333;840622,9333333333;22883293,866666667;65309742,93333333
799805;-362472307,2;-359117350,4;-9244633,6;841685,3333333334;22888866,133333333;42250990,93333333
799806;59697715,2;60695035,733333334;-9218103,466666667;857429,3333333334;22881152;60936597,333333336
799807;236884795,73333332;229467588,26666668;-9247470,933333334;856644,2666666667;22891076,266666666;46731639,46666667
799808;-440677619,2;-433608695,46666664;-9230839,466666667;876620,8;22882244,266666666;56358830,93333333
799809;358975249,06666666;353585480,53333336;-9219729,066666666;878570,6666666666;22897907,2;51375808
799810;-116189107,2;-118114163,2;-9239381,333333334;887744;22893149,866666667;51686634,666666664
799811;-230959159,46666667;-225414656;-9235195,733333332;866389,3333333334;22887556,266666666;56081642,666666664
799812;409680964,26666665;400992563,2;-9240170,666666666;866538,6666666666;22871667,2;47024388,266666666
799813;-398980812,8;-394614976;-9222728,533333333;896648,5333333333;22884599,466666665;60664448
